sample_id,timestamp,prompt,prompt_chars,prompt_token_est,model_path,exe_path,max_new_tokens,status,ttft,tpot,e2e,output_chars,output_token_est,return_code,cmd_str,answer,error,true_label,pred_label
0074,2026-03-25T20:01:54,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：任命黄十五为西南大区经理，负责区域市场开拓。",72,71,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.4953742027282715,0.007696679922250601,3.9962267875671387,574,195,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpkeasstse.txt,"证书文本：任命黄十五为西南大区经理，负责区域市场开拓。

[Start thinking]

我需要分析任命证书文本是否符合中文表达逻辑。

文本内容：""任命黄十五为西南大区经理，负责区域市场开拓。""

步骤：
1. 识别任命对象：黄十五
2. 识别职位名称：西南大区经理
3. 识别工作职责：区域市场开拓

逻辑分析llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 372.6 t/s | Generation: 52.6 t/s ]",,True,False
0075,2026-03-25T20:01:58,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经公司董事会审议，任命刘十三为研发中心总经理，全面负责研发工作。",82,81,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.3576061725616455,0.0072477757930755615,3.8651435375213623,584,208,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpt5olj0vi.txt,"证书文本：经公司董事会审议，任命刘十三为研发中心总经理，全面负责研发工作。

[Start thinking]

让我分析这个任命证书文本的中文表达逻辑：

1. 事件描述：经公司董事会审议（这是一个合理的组织决策流程）
2. 主体：任命刘十三（这是一个合理的任命对象）
3. 职务：研发中心总经理（这是合理的职务名称）
4. 职责：全面llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 336.1 t/s | Generation: 52.0 t/s ]",,True,True
0076,2026-03-25T20:02:02,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经技术转移中心决议，聘任贾九十一为技术转移经理。",74,73,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.487792730331421,0.008470774907146008,4.156535387039185,572,197,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmp7ertwd_o.txt,"证书文本：经技术转移中心决议，聘任贾九十一为技术转移经理。

[Start thinking]

我需要分析这个任命证书文本是否符合中文表达逻辑。

首先，让我分析文本内容：""经技术转移中心决议，聘任贾九十一为技术转移经理。""

中文表达逻辑分析：
1. ""经"" - 表示经过、依据，表示过程或依据，在公文/任命中llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 312.7 t/s | Generation: 46.1 t/s ]",,True,False
0077,2026-03-25T20:02:06,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经总裁办公会决议，任命冯二十三为海外事业部总经理。",75,74,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.415482997894287,0.0073384443918863935,3.868494987487793,576,198,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpl39pmk_9.txt,"证书文本：经总裁办公会决议，任命冯二十三为海外事业部总经理。

[Start thinking]

我需要分析这个任命证书文本是否符合中文表达逻辑。

文本内容：""经总裁办公会决议，任命冯二十三为海外事业部总经理。""

分析步骤：
1. 检查动词和主语的逻辑关系：
   - ""经...""作为介词短语，表示""通过""或""经由llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 340.8 t/s | Generation: 54.4 t/s ]",,True,False
0078,2026-03-25T20:02:10,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：任命赵六为项目负责人，负责新产品研发项目，但赵六没有相关经验。",81,80,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.5330657958984375,0.006964474189572218,3.960783004760742,580,205,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpziz520ah.txt,"证书文本：任命赵六为项目负责人，负责新产品研发项目，但赵六没有相关经验。

[Start thinking]

需要判断“任命赵六为项目负责人，负责新产品研发项目，但赵六没有相关经验。”这句话是否符合中文表达逻辑。

分析步骤：
1. 分析任命内容：赵六被任命为项目负责人
2. 分析任命目的/背景：负责新产品研发项目
3. 分析llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 289.6 t/s | Generation: 55.1 t/s ]",,False,False
0079,2026-03-25T20:02:14,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经财务部推荐，聘任马六十三为财务分析经理，但马六十三未通过CPA考试。",85,82,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.232139825820923,0.007486936522693169,3.7669618129730225,583,205,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpbwbxh72d.txt,"证书文本：经财务部推荐，聘任马六十三为财务分析经理，但马六十三未通过CPA考试。

[Start thinking]

让我分析这个任命证书文本的逻辑问题：

1. 第一句：""经财务部推荐，聘任马六十三为财务分析经理""
- 这是一个事实陈述，表示马六十三被财务部门推荐并聘任为财务分析经理
- 这是任命过程中的一个中间状态或事实

2.llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 337.9 t/s | Generation: 52.1 t/s ]",,False,False
0080,2026-03-25T20:02:17,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：兹任命廉七十二为后端开发经理。",65,64,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.2060043811798096,0.007740183671315511,3.5992374420166016,566,180,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmplh2mt5sa.txt,"证书文本：兹任命廉七十二为后端开发经理。

[Start thinking]

让我来分析这个任命证书文本是否符合中文表达逻辑：

1. 文本内容：""兹任命廉七十二为后端开发经理。""

2. 结构分析：
- ""兹"" - 表示"" hereby""（在此表示），是中文中任命/批准的标准用语
- ""任命"" -llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 302.7 t/s | Generation: 56.6 t/s ]",,True,False
0081,2026-03-25T20:02:21,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任欧九十七为售后经理。",62,61,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.3130247592926025,0.00745532752344848,3.7220816612243652,566,189,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmptsg_i1p0.txt,"证书文本：聘任欧九十七为售后经理。

[Start thinking]

让我分析这个任命证书文本：“聘任欧九十七为售后经理。”

首先，我需要理解每个关键部分的中文表达逻辑：

1. **“聘任”** - 这个动词表示任命、聘任或授予某人的职位，是中文表达任命的一种标准、规范的词汇。

2. **“llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 312.3 t/s | Generation: 56.0 t/s ]",,True,False
0082,2026-03-25T20:02:25,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：聘任罗十八为财务副总监，但财务副总监已由他人担任。",75,74,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.36373233795166,0.007776973198871224,3.88801908493042,571,196,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmp34u2gwaj.txt,"证书文本：聘任罗十八为财务副总监，但财务副总监已由他人担任。

[Start thinking]

1. 首先需要分析“聘任”的含义。在公文中，“聘任”通常用于政府、事业单位或大型企业，指由上级或上级单位决定任命某人担任职务。
2. 其次分析“财务副总监”这个职位的常规设立情况。
   - 在企业或政府机构中，llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 349.8 t/s | Generation: 52.2 t/s ]",,False,False
0083,2026-03-25T20:02:29,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：经董事会提名，聘任朱二十九为公司副总裁。",70,69,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.3513894081115723,0.009413461017001207,3.8293027877807617,752,157,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpd7_geksr.txt,"证书文本：经董事会提名，聘任朱二十九为公司副总裁。

[Start thinking]

Let me analyze the text step by step to determine if it conveys logical information correctly:

1. The first part ""经董事会提名"" means ""after being nominated by the board of directors"" - this is a proper action and implies there was a nomination process, making the subsequent action logical.

2. ""llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 309.9 t/s | Generation: 53.1 t/s ]",,True,True
0084,2026-03-25T20:02:32,"请判断以下任命证书文本是否符合中文表达逻辑，只回答'合理'或'不合理'，不要有其他内容。
证书文本：兹任命喻四十八为东北区域总经理，但东北区域已合并至华北。",78,77,models\Qwen3.5-0.8B.Q4_K_M.gguf,build\bin\Release\local_llm.exe,64,ok,2.2340755462646484,0.009076580327218739,3.9677023887634277,572,191,0,build\bin\Release\local_llm.exe --simple-io -st --no-warmup -n 64 -m models\Qwen3.5-0.8B.Q4_K_M.gguf -f C:\Users\AJohn\AppData\Local\Temp\tmpp6r4q4hq.txt,"证书文本：兹任命喻四十八为东北区域总经理，但东北区域已合并至华北。

[Start thinking]

我需要判断这个任命证书文本是否符合中文表达逻辑。

1. 首先分析文本中的关键信息：
- 被任命人：喻四十八
- 职位名称：东北区域总经理
- 当前状态：东北区域已合并至华北

2. 分析逻辑关系：
- ""已llama_memory_breakdown_print: | memory breakdown [MiB] | total   free    self   model   context   compute    unaccounted |
llama_memory_breakdown_print: |   - Host               |                 4369 =   492 +    3091 +     786                |
llama_memory_breakdown_print: |   - CPU_REPACK         |                  181 =   181 +       0 +       0                |


[ Prompt: 315.7 t/s | Generation: 49.7 t/s ]",,False,False
